animal_type,has_name,age_days_outcome,age_group_intake,los_at_shelter,month_of_outcome,is_fixed,breed_type,color_group,intake_condition_group,agg_cluster,gmm_cluster,gmm_soft_cluster,density_score
Dog,1,1603,Adult,4,June,1,Mix,White,Healthy/Normal,0,1,1.0,86.48251713167524
Cat,0,66,Puppy/Kitten,5,June,1,Mix,Red,Healthy/Normal,0,2,1.0,45.45430494033546
Dog,1,358,Puppy/Kitten,53,May,1,Mix,White,Healthy/Normal,0,1,1.0,86.32835324353276
Dog,1,307,Puppy/Kitten,25,October,1,Mix,Black,Healthy/Normal,0,1,1.0,87.29711516239468
Cat,1,775,Young Adult,43,September,1,Mix,Black,Healthy/Normal,0,1,1.0,85.4787368950355
Cat,1,5479,Senior,2,October,1,Pure,White,Healthy/Normal,0,0,1.0,50.029098647023105
Cat,1,88,Puppy/Kitten,12,November,1,Mix,Black,Healthy/Normal,0,1,1.0,86.998227410017
Dog,1,371,Young Adult,5,July,0,Mix,Black,Healthy/Normal,0,2,1.0,52.0230360865188
Dog,1,261,Puppy/Kitten,15,November,1,Mix,Black,Healthy/Normal,0,1,1.0,87.15255913762576
Dog,1,738,Young Adult,8,September,1,Pure,White,Healthy/Normal,0,1,1.0,86.6835454623688
Cat,1,74,Puppy/Kitten,6,July,1,Mix,White,Healthy/Normal,0,1,1.0,88.08906267418065
Cat,1,255,Puppy/Kitten,10,January,1,Mix,Other,Healthy/Normal,0,1,1.0,82.66920361090641
Dog,1,1464,Adult,3,February,1,Mix,White,Healthy/Normal,0,1,1.0,85.60772334538957
Dog,0,307,Puppy/Kitten,1,February,0,Pure,Black,Healthy/Normal,0,2,1.0,47.14818618552432
Cat,0,29,Puppy/Kitten,28,June,0,Mix,Brown,Healthy/Normal,0,2,1.0,51.68251915286722
Dog,1,110,Puppy/Kitten,48,November,1,Pure,Black,Injured,0,1,1.0,76.90945096667775
Dog,1,2460,Adult,341,October,1,Mix,White,Healthy/Normal,0,1,0.9999999999980247,73.84983317413776
Dog,0,248,Puppy/Kitten,4,August,1,Mix,Brown,Healthy/Normal,0,2,1.0,49.450699407909035
Cat,1,139,Puppy/Kitten,3,September,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.77699128102414
Dog,1,215,Puppy/Kitten,2,May,0,Mix,Tricolor,Healthy/Normal,0,2,1.0,27.931041237899535
Cat,1,496,Young Adult,129,March,1,Mix,Other,Healthy/Normal,0,1,1.0,78.61781592280303
Dog,1,372,Young Adult,6,June,1,Mix,Tricolor,Healthy/Normal,0,1,1.0,67.10173893657463
Dog,1,75,Puppy/Kitten,6,June,1,Pure,Black,Healthy/Normal,0,1,1.0,87.05006237417862
Dog,1,225,Puppy/Kitten,2,April,1,Pure,Black,Healthy/Normal,0,1,1.0,85.02750841946137
Dog,0,1830,Adult,4,August,1,Mix,Brown,Healthy/Normal,0,0,1.0,47.19380183236187
Dog,1,57,Puppy/Kitten,1,December,0,Mix,White,Healthy/Normal,0,2,1.0,51.46898759720091
Dog,1,56,Puppy/Kitten,2,December,1,Pure,White,Healthy/Normal,0,1,1.0,87.65253721164298
Cat,0,737,Young Adult,6,February,0,Pure,White,Healthy/Normal,0,2,1.0,47.00730983119997
Cat,1,367,Young Adult,1,November,0,Pure,Other,Healthy/Normal,0,2,1.0,45.478591078489565
Cat,1,75,Puppy/Kitten,6,June,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.89304004720248
Dog,0,734,Young Adult,4,August,0,Pure,Gold,Healthy/Normal,0,2,1.0,36.56857844065628
Cat,1,88,Puppy/Kitten,27,June,1,Mix,Black,Healthy/Normal,0,1,1.0,87.50584378173589
Cat,1,734,Young Adult,4,March,0,Pure,White,Healthy/Normal,0,2,1.0,46.99674554258793
Cat,1,663,Young Adult,1,February,1,Mix,Grey,Healthy/Normal,0,1,1.0,76.82691323096118
Dog,1,780,Young Adult,49,January,1,Mix,Black,Healthy/Normal,0,1,1.0,87.89794634782764
Cat,1,79,Puppy/Kitten,2,July,1,Mix,Brown,Healthy/Normal,0,1,1.0,85.90236126369466
Cat,1,103,Puppy/Kitten,95,June,1,Mix,Brown,Life Stage/Developmental,0,1,0.999999999978975,56.368977052808134
Dog,1,751,Young Adult,20,October,1,Mix,White,Healthy/Normal,0,1,1.0,87.31805019305358
Cat,0,2560,Senior,4,February,1,Mix,Black,Healthy/Normal,0,0,1.0,49.34502964289454
Cat,1,129,Puppy/Kitten,6,November,1,Pure,Grey,Healthy/Normal,0,1,1.0,79.1343350530095
Cat,0,126,Puppy/Kitten,4,July,0,Pure,Brown,Healthy/Normal,0,2,1.0,51.62857326568323
Cat,0,48,Puppy/Kitten,3,October,0,Mix,Grey,Healthy/Normal,0,2,1.0,47.540626715810504
Cat,1,209,Puppy/Kitten,26,May,1,Pure,Black,Injured,0,1,1.0,75.79188077064084
Dog,1,925,Young Adult,10,November,1,Pure,Black,Healthy/Normal,0,1,1.0,85.84704693502708
Dog,1,185,Puppy/Kitten,3,June,0,Pure,Black,Healthy/Normal,0,2,1.0,52.77327337302593
Dog,1,269,Puppy/Kitten,26,April,1,Pure,Red,Sick/Medical,0,1,0.9999999999999716,56.00741549854515
Dog,0,336,Puppy/Kitten,4,September,0,Pure,White,Healthy/Normal,0,2,1.0,49.693984636981945
Other,0,183,Puppy/Kitten,2,April,0,Pure,Brown,Sick/Medical,0,2,1.0,36.01515325474452
Cat,0,124,Puppy/Kitten,1,December,0,Mix,White,Injured,0,2,1.0,42.59259936273034
Cat,1,126,Puppy/Kitten,4,October,1,Mix,Grey,Healthy/Normal,0,1,1.0,79.02639597933502
Cat,0,308,Puppy/Kitten,2,October,0,Pure,White,Healthy/Normal,0,2,1.0,50.908277237568456
Dog,1,501,Young Adult,1,July,1,Mix,Black,Healthy/Normal,0,1,1.0,87.80797138036067
Cat,1,295,Puppy/Kitten,10,March,1,Mix,Black,Healthy/Normal,0,1,1.0,84.78315243266178
Cat,1,4412,Senior,35,May,1,Mix,Red,Healthy/Normal,0,0,1.0,43.20697838546416
Cat,1,2786,Senior,6,November,1,Pure,White,Healthy/Normal,0,0,1.0,51.438374873614656
Dog,1,402,Young Adult,18,February,0,Pure,White,Healthy/Normal,0,2,1.0,47.415611171874666
Cat,0,371,Young Adult,5,May,1,Mix,Black,Healthy/Normal,0,2,1.0,50.232985517697884
Other,1,231,Puppy/Kitten,36,November,1,Mix,Black,Healthy/Normal,0,2,1.0,40.965909093760104
Cat,1,2552,Adult,4,June,1,Mix,White,Healthy/Normal,0,1,0.9999999999958078,74.3995516594936
Dog,1,96,Puppy/Kitten,4,December,1,Mix,Black,Healthy/Normal,0,1,1.0,88.30048745305665
Cat,1,342,Puppy/Kitten,281,May,1,Pure,Red,Injured,0,1,1.0,60.26121915104665
Cat,1,104,Puppy/Kitten,62,August,1,Pure,Black,Healthy/Normal,0,1,1.0,87.96382702059931
Dog,1,737,Young Adult,6,September,1,Mix,Brown,Healthy/Normal,0,1,1.0,83.74372177704156
Cat,1,83,Puppy/Kitten,27,August,1,Pure,Other,Healthy/Normal,0,1,1.0,83.6127712576827
Cat,0,65,Puppy/Kitten,4,January,1,Mix,Grey,Healthy/Normal,0,2,1.0,45.29763553890511
Cat,0,140,Puppy/Kitten,17,August,1,Pure,White,Healthy/Normal,0,2,1.0,52.29429963595963
Dog,1,371,Young Adult,5,January,0,Mix,Brown,Healthy/Normal,0,2,1.0,46.55667939003286
Cat,1,2955,Senior,33,June,1,Pure,Brown,Healthy/Normal,0,0,1.0,48.77505023382301
Dog,1,1714,Young Adult,984,January,1,Mix,White,Healthy/Normal,1,1,1.0,-8.518411966714288
Dog,1,1531,Adult,5,February,1,Mix,Black,Healthy/Normal,0,1,1.0,85.5899126231386
Cat,1,538,Young Adult,26,December,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.7859977412458
Dog,1,184,Puppy/Kitten,1,December,0,Mix,Tricolor,Healthy/Normal,0,2,1.0,27.61375323089672
Cat,0,1478,Adult,17,September,1,Mix,Grey,Behavioral Issues,0,2,1.0,-105.98966656214552
Cat,1,369,Young Adult,3,March,0,Mix,Other,Healthy/Normal,0,2,1.0,43.60358273023819
Other,0,369,Young Adult,4,September,0,Pure,Black,Sick/Medical,0,2,1.0,38.16526037253497
Cat,1,72,Puppy/Kitten,20,January,1,Mix,Red,Healthy/Normal,0,1,1.0,76.97308788489339
Dog,1,3286,Senior,1,December,1,Pure,Black,Healthy/Normal,0,0,1.0,54.0212466393161
Dog,1,371,Young Adult,6,March,0,Mix,Black,Healthy/Normal,0,2,1.0,48.73357247362535
Dog,1,60,Puppy/Kitten,55,November,1,Mix,White,Life Stage/Developmental,0,1,0.9999999997583231,57.75103721103672
Dog,1,16,Puppy/Kitten,1,October,0,Pure,Black,Healthy/Normal,0,2,1.0,52.10697376813542
Other,0,733,Young Adult,2,November,0,Pure,Brown,Healthy/Normal,0,2,1.0,45.88766053196074
Dog,1,772,Young Adult,41,March,1,Pure,White,Healthy/Normal,0,1,1.0,85.89315715599047
Dog,1,1471,Adult,9,July,1,Mix,White,Healthy/Normal,0,1,1.0,86.9108763333186
Dog,0,1375,Adult,4,April,1,Mix,Grey,Healthy/Normal,0,0,1.0,41.4790742189707
Cat,1,864,Young Adult,133,August,1,Mix,White,Healthy/Normal,0,1,1.0,85.55437386523685
Dog,1,737,Young Adult,6,November,0,Pure,Gold,Healthy/Normal,0,2,1.0,37.857276559277395
Dog,1,99,Puppy/Kitten,7,October,1,Mix,Gold,Healthy/Normal,0,1,1.0,76.19560550408973
Dog,1,193,Puppy/Kitten,12,July,1,Mix,White,Healthy/Normal,0,1,1.0,88.25977887869423
Cat,0,188,Puppy/Kitten,4,February,0,Pure,Black,Healthy/Normal,0,2,1.0,48.02697255188956
Dog,1,4484,Senior,101,December,0,Mix,Black,Healthy/Normal,0,0,1.0,51.02846404272774
Dog,1,1107,Adult,11,July,1,Pure,Grey,Healthy/Normal,0,1,1.0,74.04644691182928
Cat,1,1910,Adult,83,December,1,Pure,Brown,Healthy/Normal,0,1,1.0,82.21662533932236
Cat,1,68,Puppy/Kitten,6,September,1,Pure,Black,Healthy/Normal,0,1,1.0,86.8385809014503
Cat,1,2561,Senior,4,July,1,Mix,Red,Healthy/Normal,0,0,1.0,42.38455947709401
Dog,1,167,Puppy/Kitten,1,June,1,Mix,White,Healthy/Normal,0,1,1.0,87.44264368833396
Dog,1,1463,Adult,2,July,1,Mix,Gold,Healthy/Normal,0,1,0.9999999999999858,75.83730387100087
Cat,0,65,Puppy/Kitten,4,July,1,Pure,Grey,Healthy/Normal,0,2,1.0,47.92726784416725
Cat,1,67,Puppy/Kitten,45,November,1,Mix,Black,Healthy/Normal,0,1,1.0,87.00582937673744
Dog,1,991,Young Adult,9,May,1,Mix,White,Healthy/Normal,0,1,1.0,85.79005414426408
Dog,1,857,Puppy/Kitten,612,December,1,Mix,White,Injured,0,1,1.0,44.7457205379393
Cat,1,75,Puppy/Kitten,22,June,1,Pure,Black,Healthy/Normal,0,1,1.0,87.27742392176243
Cat,1,143,Puppy/Kitten,99,December,1,Pure,Brown,Healthy/Normal,0,1,1.0,85.65249583019813
Dog,1,918,Young Adult,5,March,1,Pure,Black,Healthy/Normal,0,1,1.0,85.05564737035796
Dog,1,87,Puppy/Kitten,4,October,1,Mix,White,Healthy/Normal,0,1,1.0,87.19155947229446
Dog,1,3655,Senior,2,February,1,Pure,Black,Healthy/Normal,0,0,1.0,53.540308684018704
Dog,0,65,Puppy/Kitten,4,July,1,Mix,White,Healthy/Normal,0,2,1.0,53.80004729906312
Dog,1,857,Young Adult,10,April,1,Mix,White,Healthy/Normal,0,1,1.0,86.07456938371733
Cat,0,744,Young Adult,13,November,1,Pure,Grey,Healthy/Normal,0,2,1.0,44.52227890942393
Dog,0,78,Puppy/Kitten,37,June,1,Mix,White,Healthy/Normal,0,2,1.0,53.11161176112693
Cat,0,34,Puppy/Kitten,3,May,0,Pure,Black,Injured,0,2,1.0,44.58967645259456
Cat,0,3661,Senior,8,June,1,Mix,Black,Injured,0,0,1.0,46.109727171278344
Dog,1,1255,Adult,5,August,1,Pure,White,Healthy/Normal,0,1,1.0,85.21026956632772
Cat,0,62,Puppy/Kitten,5,November,0,Pure,White,Healthy/Normal,0,2,1.0,51.812721704336006
Cat,1,1108,Adult,11,May,1,Mix,Brown,Healthy/Normal,0,1,1.0,79.19682017084666
Cat,1,62,Puppy/Kitten,2,March,0,Mix,White,Healthy/Normal,0,2,1.0,48.50802721482851
Cat,0,86,Puppy/Kitten,10,July,1,Pure,Grey,Healthy/Normal,0,2,1.0,48.08077749373625
Dog,1,65,Puppy/Kitten,13,January,1,Mix,White,Healthy/Normal,0,1,1.0,87.45995002250145
Cat,1,734,Young Adult,4,July,1,Mix,Other,Healthy/Normal,0,1,1.0,82.21058339488081
Cat,1,105,Puppy/Kitten,14,July,1,Mix,White,Healthy/Normal,0,1,1.0,88.14280268577119
Cat,0,37,Puppy/Kitten,7,May,0,Mix,White,Healthy/Normal,0,2,1.0,52.373619306707965
Dog,1,738,Young Adult,7,April,1,Mix,White,Healthy/Normal,0,1,1.0,86.4518409365795
Dog,1,3045,Senior,123,August,0,Mix,Tricolor,Healthy/Normal,0,0,1.0,32.56610313577662
Dog,1,867,Young Adult,95,May,1,Pure,White,Healthy/Normal,0,1,1.0,85.70634783019632
Dog,1,1866,Adult,39,July,1,Mix,Black,Healthy/Normal,0,1,1.0,86.15741200633329
Dog,1,65,Puppy/Kitten,4,July,1,Pure,White,Healthy/Normal,0,1,1.0,87.58177668524455
Dog,1,332,Puppy/Kitten,14,July,1,Mix,White,Healthy/Normal,0,1,1.0,87.93226795190206
Dog,1,395,Young Adult,30,November,1,Pure,Black,Healthy/Normal,0,1,1.0,86.25323304388637
Dog,1,161,Puppy/Kitten,8,November,1,Mix,White,Healthy/Normal,0,1,1.0,87.2376869530532
Cat,1,84,Puppy/Kitten,3,September,1,Mix,Grey,Healthy/Normal,0,1,1.0,79.29982656862367
Cat,1,63,Puppy/Kitten,33,June,1,Mix,Other,Injured,0,1,1.0,73.06915681095462
Other,0,369,Young Adult,4,July,0,Pure,Black,Sick/Medical,0,2,1.0,40.319067460472176
Cat,1,387,Young Adult,22,February,1,Pure,Black,Healthy/Normal,0,1,1.0,84.0980029460463
Cat,1,739,Young Adult,9,September,1,Pure,White,Healthy/Normal,0,1,1.0,85.05437445877892
Dog,1,76,Puppy/Kitten,67,May,1,Mix,Tricolor,Healthy/Normal,0,1,1.0,66.67864527806546
Dog,1,90,Puppy/Kitten,14,May,1,Mix,Black,Healthy/Normal,0,1,1.0,86.62461203194918
Dog,1,422,Young Adult,36,October,1,Pure,Brown,Healthy/Normal,0,1,1.0,82.85236114648966
Dog,1,258,Puppy/Kitten,15,June,1,Mix,White,Healthy/Normal,0,1,1.0,87.39522541004332
Cat,1,89,Puppy/Kitten,34,July,1,Mix,White,Healthy/Normal,0,1,1.0,88.2137580408125
Cat,0,11,Puppy/Kitten,3,September,0,Mix,White,Healthy/Normal,0,2,1.0,52.110721060134765
Dog,1,374,Young Adult,9,July,1,Mix,Red,Healthy/Normal,0,1,1.0,75.56332558174037
Dog,1,555,Young Adult,9,April,1,Mix,White,Healthy/Normal,0,1,1.0,86.52085941850993
Cat,1,70,Puppy/Kitten,18,November,1,Mix,White,Healthy/Normal,0,1,1.0,87.04832851280288
Dog,1,2928,Senior,22,October,1,Mix,Tricolor,Healthy/Normal,0,0,1.0,37.493391408360075
Dog,1,1829,Adult,3,January,1,Mix,Gold,Healthy/Normal,0,1,0.9999999999999432,75.27535627706462
Bird,0,385,Young Adult,18,June,0,Mix,Grey,Healthy/Normal,0,2,1.0,9.426917873644385
Dog,1,757,Young Adult,25,July,1,Pure,White,Healthy/Normal,0,1,1.0,87.47256154938613
Dog,1,129,Puppy/Kitten,7,August,1,Pure,Black,Healthy/Normal,0,1,1.0,87.7981641794167
Cat,1,87,Puppy/Kitten,61,July,1,Mix,Black,Healthy/Normal,0,1,1.0,87.98956302849562
Dog,0,308,Puppy/Kitten,4,July,1,Mix,White,Healthy/Normal,0,2,1.0,52.42365652700898
Dog,1,60,Puppy/Kitten,55,July,1,Pure,Brown,Healthy/Normal,0,1,1.0,84.11051661240884
Cat,1,61,Puppy/Kitten,17,June,0,Mix,Black,Healthy/Normal,0,2,1.0,53.29404255572005
Cat,1,3296,Senior,9,February,1,Pure,Black,Healthy/Normal,0,0,1.0,51.695216650434794
Dog,1,310,Puppy/Kitten,6,December,1,Mix,Tricolor,Healthy/Normal,0,1,1.0,68.12569674472745
Dog,1,318,Puppy/Kitten,14,November,1,Pure,White,Healthy/Normal,0,1,1.0,86.39554836577706
Other,0,732,Young Adult,1,April,0,Mix,Brown,Healthy/Normal,0,2,1.0,43.55819216007684
Cat,0,742,Young Adult,8,May,0,Mix,Black,Healthy/Normal,0,2,1.0,50.10093882111218
Cat,0,139,Puppy/Kitten,2,November,0,Mix,White,Healthy/Normal,0,2,1.0,52.051794797367265
Cat,1,5118,Senior,11,January,1,Pure,White,Healthy/Normal,0,0,1.0,51.089302955446136
Cat,1,160,Puppy/Kitten,133,September,1,Pure,Black,Life Stage/Developmental,0,1,0.9999999999999787,57.8797059895348
Dog,1,1937,Adult,9,April,1,Mix,Black,Healthy/Normal,0,1,1.0,84.0960757173123
Cat,1,67,Puppy/Kitten,6,July,1,Pure,White,Healthy/Normal,0,1,1.0,87.7460848375279
Other,0,734,Young Adult,2,November,0,Pure,Black,Injured,0,2,1.0,40.203810375221735
Dog,1,556,Young Adult,10,March,1,Pure,White,Healthy/Normal,0,1,1.0,85.94064797705259
Dog,1,450,Young Adult,47,December,1,Pure,Black,Healthy/Normal,0,1,1.0,87.67920768663276
Dog,1,965,Young Adult,28,September,1,Mix,Black,Healthy/Normal,0,1,1.0,86.47704792501958
Cat,0,735,Young Adult,5,October,1,Pure,Black,Healthy/Normal,0,2,1.0,49.78099347280677
Dog,1,56,Puppy/Kitten,52,August,1,Mix,White,Healthy/Normal,0,1,1.0,88.03881748299901
Cat,0,182,Puppy/Kitten,1,May,0,Mix,Black,Healthy/Normal,0,2,1.0,51.982485819086975
Dog,0,738,Young Adult,8,June,1,Mix,Grey,Healthy/Normal,0,2,1.0,44.1422480560253
Dog,1,311,Puppy/Kitten,7,August,1,Mix,Gold,Healthy/Normal,0,1,1.0,76.8754366109063
Dog,0,736,Young Adult,5,October,1,Mix,White,Healthy/Normal,0,2,1.0,51.5862538374717
Dog,1,741,Young Adult,9,June,1,Pure,White,Injured,0,1,1.0,77.51330705634373
Dog,1,81,Puppy/Kitten,4,February,1,Pure,White,Healthy/Normal,0,1,1.0,85.95320175159813
Cat,0,26,Puppy/Kitten,3,May,0,Mix,White,Healthy/Normal,0,2,1.0,52.360289440980736
Other,0,367,Young Adult,2,November,0,Pure,Black,Healthy/Normal,0,2,1.0,45.96318330272447
Cat,0,366,Young Adult,1,September,1,Mix,Black,Healthy/Normal,0,2,1.0,49.30421493196248
Dog,1,412,Young Adult,24,November,1,Mix,Gold,Healthy/Normal,0,1,1.0,75.90467383145179
Cat,1,255,Puppy/Kitten,162,November,1,Pure,Grey,Injured,0,1,1.0,68.59381819625234
Dog,1,2276,Adult,14,September,1,Pure,White,Healthy/Normal,0,1,0.9999999999999858,81.05598433133532
Dog,1,628,Young Adult,81,October,0,Pure,White,Healthy/Normal,0,2,1.0,46.895154292119614
Cat,1,374,Puppy/Kitten,14,March,1,Pure,Brown,Healthy/Normal,0,1,1.0,81.9243044772807
Cat,1,93,Puppy/Kitten,48,August,1,Pure,Grey,Healthy/Normal,0,1,1.0,80.00441772367503
Cat,1,189,Puppy/Kitten,5,October,1,Pure,Black,Healthy/Normal,0,1,1.0,86.74325718228577
Dog,1,106,Puppy/Kitten,62,February,1,Pure,White,Healthy/Normal,0,1,1.0,85.86053359124455
Dog,1,1936,Adult,148,July,1,Mix,White,Injured,0,1,1.0,76.33723137277705
Cat,1,90,Puppy/Kitten,47,October,1,Mix,Black,Healthy/Normal,0,1,1.0,87.14783503043579
Dog,0,62,Puppy/Kitten,34,August,1,Pure,Black,Healthy/Normal,0,2,1.0,51.88522888473623
Dog,1,90,Puppy/Kitten,7,May,1,Mix,Black,Healthy/Normal,0,1,1.0,86.6131536653043
Cat,0,16,Puppy/Kitten,1,October,0,Mix,Black,Healthy/Normal,0,2,1.0,52.80263029209381
Dog,1,1100,Young Adult,17,April,0,Pure,Brown,Sick/Medical,0,2,1.0,29.645085185923023
Cat,1,68,Puppy/Kitten,33,June,1,Pure,White,Life Stage/Developmental,0,1,0.9999999999174278,59.225526611516855
Cat,1,113,Puppy/Kitten,37,December,1,Pure,Brown,Healthy/Normal,0,1,1.0,86.05151403312308
Dog,1,747,Young Adult,16,November,1,Pure,Tricolor,Healthy/Normal,0,1,1.0,66.45483619186693
Dog,0,64,Puppy/Kitten,3,August,1,Pure,White,Healthy/Normal,0,2,1.0,52.2143518152141
Cat,1,343,Puppy/Kitten,9,May,1,Mix,White,Injured,0,1,1.0,75.43169905921333
Cat,1,1257,Adult,161,July,1,Mix,White,Healthy/Normal,0,1,1.0,82.15401929140002
Cat,1,65,Puppy/Kitten,34,May,1,Mix,Brown,Healthy/Normal,0,1,1.0,83.76338910012085
Other,1,855,Young Adult,123,March,1,Pure,White,Healthy/Normal,0,2,1.0,30.00010141914217
Dog,1,1105,Adult,9,April,0,Pure,White,Healthy/Normal,0,0,1.0,51.47108457652836
Dog,1,100,Puppy/Kitten,38,August,1,Pure,White,Healthy/Normal,0,1,1.0,87.65888240034407
Dog,1,281,Puppy/Kitten,6,September,1,Mix,White,Healthy/Normal,0,1,1.0,87.15572814003167
Dog,1,78,Puppy/Kitten,2,January,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.04865236844797
Cat,1,1113,Adult,17,April,1,Mix,White,Injured,0,1,0.9999999999996447,71.0842163798463
Dog,0,64,Puppy/Kitten,2,August,0,Pure,Black,Healthy/Normal,0,2,1.0,51.1799099000034
Cat,1,372,Young Adult,7,February,1,Pure,Grey,Healthy/Normal,0,1,1.0,76.43822142745344
Dog,1,433,Young Adult,60,May,1,Mix,Brown,Sick/Medical,0,1,1.0,65.3138619466855
Cat,1,154,Puppy/Kitten,3,June,1,Mix,White,Healthy/Normal,0,1,1.0,87.30632392028274
Cat,1,69,Puppy/Kitten,46,June,1,Mix,Other,Life Stage/Developmental,0,1,0.9999999997034195,54.815585092866435
Cat,1,130,Puppy/Kitten,8,August,1,Mix,Other,Healthy/Normal,0,1,1.0,84.01047432207743
Cat,0,99,Puppy/Kitten,7,January,1,Pure,White,Healthy/Normal,0,2,1.0,50.391034839994106
Dog,1,112,Puppy/Kitten,22,May,1,Mix,Black,Healthy/Normal,0,1,1.0,86.65129748677755
Cat,1,1465,Adult,4,September,1,Mix,Grey,Injured,0,1,0.9999999999999858,67.14020505815091
Cat,1,370,Young Adult,5,September,1,Mix,White,Healthy/Normal,0,1,1.0,85.30515249766422
Dog,1,749,Young Adult,20,September,1,Pure,White,Healthy/Normal,0,1,1.0,86.73745003491162
Cat,1,762,Young Adult,31,June,1,Mix,Grey,Healthy/Normal,0,1,1.0,78.02267458214926
Cat,1,757,Young Adult,27,June,1,Pure,Black,Healthy/Normal,0,1,1.0,85.58024221159168
Dog,1,371,Young Adult,4,November,0,Mix,White,Healthy/Normal,0,2,1.0,50.70124070742199
Cat,1,47,Puppy/Kitten,2,February,0,Mix,Other,Healthy/Normal,0,2,1.0,43.87565829072942
Dog,1,1542,Adult,15,August,1,Pure,White,Healthy/Normal,0,1,1.0,86.338876003037
Dog,1,320,Puppy/Kitten,16,December,1,Pure,White,Healthy/Normal,0,1,1.0,87.54469391960806
Dog,1,735,Young Adult,142,February,1,Mix,Black,Healthy/Normal,0,1,1.0,85.80506745531599
Dog,0,33,Puppy/Kitten,24,January,0,Mix,Grey,Life Stage/Developmental,0,2,1.0,30.000409510846794
Cat,1,69,Puppy/Kitten,39,October,1,Pure,White,Healthy/Normal,0,1,1.0,86.72371013963125
Dog,1,2200,Adult,9,July,1,Mix,Black,Healthy/Normal,0,1,1.0,82.8948287360914
Dog,1,2708,Senior,6,January,1,Pure,White,Healthy/Normal,0,0,1.0,54.16520831616697
Dog,1,1579,Adult,118,July,1,Mix,Black,Healthy/Normal,0,1,1.0,85.92836993803348
Dog,1,776,Young Adult,18,December,1,Pure,White,Healthy/Normal,0,1,1.0,88.00086433589804
Dog,1,1710,Adult,264,November,1,Pure,Black,Healthy/Normal,0,1,0.9999999999999858,79.51993069394123
Cat,1,2284,Adult,91,October,1,Pure,Other,Healthy/Normal,0,1,1.0,75.4584469515373
Cat,1,2946,Senior,23,August,1,Mix,Other,Healthy/Normal,0,0,1.0,47.55868683664513
Dog,1,77,Puppy/Kitten,15,July,0,Mix,Gold,Healthy/Normal,0,2,1.0,39.360190557201655
Cat,1,2228,Adult,35,January,1,Mix,White,Sick/Medical,0,1,0.9999999998182574,63.340151492075115
Dog,1,758,Young Adult,28,December,1,Pure,Black,Healthy/Normal,0,1,1.0,87.98656326852044
Dog,1,2198,Adult,5,September,0,Mix,White,Healthy/Normal,0,0,1.0,52.54791172906922
Dog,1,2195,Adult,3,August,1,Mix,Black,Healthy/Normal,0,1,1.0,83.00738476361921
Dog,0,83,Puppy/Kitten,4,August,1,Pure,Black,Healthy/Normal,0,2,1.0,52.23879273174056
Dog,0,552,Young Adult,3,December,0,Mix,White,Sick/Medical,0,2,1.0,40.00422769145498
Dog,1,1601,Adult,140,September,1,Pure,White,Healthy/Normal,0,1,1.0,84.29567100183783
Dog,1,4405,Senior,53,July,1,Mix,White,Healthy/Normal,0,0,1.0,53.11244117859197
Cat,1,87,Puppy/Kitten,6,July,0,Mix,Brown,Sick/Medical,0,2,1.0,40.82888624993773
Dog,1,488,Young Adult,1,June,1,Mix,Black,Sick/Medical,0,1,0.9999999999999716,69.22710224267796
Dog,0,97,Puppy/Kitten,5,November,1,Mix,Grey,Healthy/Normal,0,2,1.0,45.36794167351228
Cat,1,78,Puppy/Kitten,7,July,1,Mix,Black,Healthy/Normal,0,1,1.0,87.96756713972572
Dog,1,74,Puppy/Kitten,27,December,1,Mix,White,Life Stage/Developmental,0,1,0.9999999998953797,58.611034425811674
Cat,1,325,Puppy/Kitten,19,June,1,Pure,Black,Healthy/Normal,0,1,1.0,86.7517705275405
Dog,1,626,Young Adult,41,May,1,Mix,White,Healthy/Normal,0,1,1.0,87.15450575960948
Cat,0,369,Young Adult,4,June,0,Pure,Red,Healthy/Normal,0,2,1.0,42.91906809097941
Cat,1,65,Puppy/Kitten,4,December,0,Mix,White,Healthy/Normal,0,2,1.0,50.866149008892194
Cat,1,768,Young Adult,36,December,1,Mix,Brown,Healthy/Normal,0,1,1.0,84.77076814085194
Dog,1,2649,Senior,41,August,1,Pure,White,Healthy/Normal,0,0,1.0,53.633083470916276
Cat,0,82,Puppy/Kitten,5,September,1,Mix,White,Healthy/Normal,0,2,1.0,52.311220617889305
Dog,0,74,Puppy/Kitten,4,April,1,Mix,Black,Healthy/Normal,0,2,1.0,50.46609254330727
Dog,1,739,Young Adult,9,September,0,Mix,Black,Healthy/Normal,0,2,1.0,51.55800482688767
Dog,1,1689,Adult,4,April,1,Mix,Black,Healthy/Normal,0,1,1.0,85.11107129976533
Cat,1,376,Young Adult,11,August,1,Mix,Brown,Healthy/Normal,0,1,1.0,83.99328137056277
Dog,1,2942,Senior,19,December,1,Mix,Tricolor,Healthy/Normal,0,0,1.0,36.92152504130148
Dog,0,59,Puppy/Kitten,36,February,1,Mix,Black,Healthy/Normal,0,2,1.0,49.31327685946621
Dog,1,2197,Adult,6,June,0,Mix,White,Healthy/Normal,0,0,1.0,52.56314145653778
